used_pin_number,distance_from_home,online_order,ratio_to_median_purchase_price,fraud
0.0,26.63812301,1.0,1.030774466,0
0.0,0.995207109,0.0,0.694380067,0
0.0,6.414242055,1.0,0.783522675,0
0.0,4.557179516,1.0,1.109980851,0
0.0,1.193190781,1.0,0.446339602,0
0.0,59.09777076,0.0,1.218334974,0
0.0,4.439221226,1.0,10.9804996,1
0.0,98.74139737,0.0,3.695342675,0
0.0,2.586766647,1.0,1.332337713,0
1.0,20.0899833,1.0,0.128212273,0
0.0,11.7586347,1.0,0.189554365,0
0.0,78.49755828,0.0,0.227270292,0
1.0,5.294422181,1.0,2.586001572,0
1.0,13.65658115,1.0,0.970106776,0
0.0,18.70429606,1.0,1.617635237,0
0.0,5.401686506,0.0,3.166024396,0
0.0,28.80828955,1.0,0.394907155,0
0.0,3.269734566,1.0,2.751834504,0
0.0,6.857206559,1.0,1.158453971,0
0.0,19.13826942,0.0,0.234690833,0
0.0,3.754081957,1.0,0.932639628,0
0.0,4.222841917,1.0,0.850351501,0
0.0,96.59585863,0.0,0.209424072,0
0.0,5.597161411,1.0,2.183225291,1
0.0,2.059587135,1.0,0.46828179,0
0.0,0.333367328,0.0,0.580769153,0
0.0,3.078686213,1.0,0.240561579,0
0.0,2.346140365,0.0,13.049504070200001,0
0.0,3.867343656,1.0,1.041452888,0
0.0,2.143433608,1.0,0.877324076,0
0.0,1.472940678,1.0,0.667245584,0
1.0,6.767491205,0.0,1.201992038,0
1.0,2.155317802,1.0,0.92420149,0
0.0,6.614784634,1.0,4.021077452,1
0.0,34.75571503,1.0,0.923564195,0
0.0,10.77360888,1.0,2.868321898,0
0.0,22.6311337,1.0,0.054551533,0
0.0,6.280003828,0.0,1.265009956,0
0.0,42.42010379,1.0,0.598167972,0
0.0,0.286825599,1.0,0.687662159,0
0.0,39.00807285,1.0,2.28470715,0
0.0,130.4693227,0.0,5.220063444,1
0.0,10.37152915,0.0,0.81160733,0
0.0,14.78757959,0.0,0.971597604,0
0.0,14.75186335,0.0,1.624688724,0
0.0,12.80317385,1.0,1.584463473,0
0.0,6.438064095,1.0,1.647629928,0
0.0,6.801738144,1.0,2.212038599,0
1.0,35.4452199,0.0,3.909577208,0
0.0,2.26347929,1.0,4.180882233,1
0.0,2.29877838,1.0,0.485060097,0
0.0,0.876469337,1.0,1.382640513,0
0.0,22.46300329,1.0,1.231191325,0
0.0,255.25750790400008,0.0,1.717388357,0
0.0,2.074825266,0.0,0.838335284,0
0.0,27.1244177,1.0,2.28189761,0
1.0,35.16180115,1.0,5.54675529,0
0.0,42.05942407,0.0,0.160816632,0
0.0,6.102392386,1.0,1.963157074,0
0.0,56.45612167,1.0,3.545968241,0
0.0,27.62636837,1.0,2.16078987,0
0.0,7.454714177,0.0,2.611974619,0
0.0,0.444658356,1.0,0.094272429,0
0.0,24.97413021,1.0,2.94008752,0
0.0,12.29927026,0.0,1.292806472,0
0.0,5.100647734,1.0,0.46679005,0
0.0,16.60083861,0.0,0.453181815,0
0.0,255.25750790400008,1.0,0.556758035,0
0.0,1.737748465,1.0,0.253908546,0
0.0,1.49807144,0.0,0.426924181,0
0.0,8.138121334,0.0,0.382342652,0
1.0,4.844262992,1.0,0.389831271,0
0.0,6.773209245,0.0,0.775126528,0
0.0,2.801706396,1.0,3.851717183,0
0.0,8.013673807,1.0,5.738866488,1
0.0,4.55676377,1.0,0.995350715,0
0.0,15.24968315,1.0,0.530441257,0
0.0,17.62348049,1.0,0.597523281,0
0.0,1.489788862,1.0,1.575929442,0
1.0,9.823439514,0.0,0.193403391,0
0.0,80.82083071,1.0,1.078656176,1
0.0,6.688646036,1.0,0.17483316,0
0.0,9.067065226,1.0,0.556713368,0
0.0,2.29653464,1.0,0.167599497,0
0.0,9.336298677,1.0,0.838448259,0
0.0,7.492252517,0.0,2.814669729,0
0.0,9.729140033,1.0,4.861678312,1
0.0,6.000270409,1.0,4.114812932,1
0.0,6.653570401,1.0,3.085539862,0
0.0,3.745058741,1.0,0.958963048,0
0.0,20.64185442,1.0,0.373009925,0
0.0,17.77026718,0.0,0.317711945,0
0.0,11.67181789,0.0,1.398478413,0
1.0,51.77970159,1.0,0.284643283,0
0.0,1.753096642,1.0,2.867330145,0
1.0,28.94313382,1.0,4.799913877,0
1.0,20.89238566,1.0,2.161080749,0
0.0,37.93294023,0.0,0.110635588,0
0.0,10.7513216,1.0,0.566402569,0
0.0,3.534421627,0.0,2.618745196,0
0.0,6.822581423,1.0,1.550373929,0
0.0,1.12124575,0.0,0.406389504,0
0.0,3.10944863,0.0,2.32770424,0
0.0,86.21878019,1.0,0.597963183,0
0.0,10.22687011,1.0,2.395589406,0
0.0,211.9564472,1.0,2.672331829,1
0.0,7.232206153,1.0,1.570496972,0
0.0,2.559433613,1.0,0.297911297,0
0.0,11.34617426,1.0,0.12122316,0
0.0,3.102297155,0.0,0.41287674,0
0.0,10.02764821,1.0,1.042510932,0
0.0,8.938701464,1.0,0.266342321,0
0.0,3.678304507,1.0,0.1616766,0
0.0,37.94261117,1.0,1.785786174,0
0.0,253.4360869,0.0,0.975355277,0
0.0,106.3483568,0.0,2.004600738,0
0.0,1.274848304,1.0,0.349639244,0
0.0,2.31609186,0.0,4.476909612,0
0.0,72.52391339,0.0,1.480825963,0
0.0,19.26611385,0.0,7.661024232,0
0.0,97.82752066,1.0,0.415250251,0
0.0,0.734961802,0.0,5.814427864,0
0.0,3.489727951,1.0,2.171167981,0
0.0,4.092158385,1.0,0.371947452,0
0.0,2.074537206,0.0,0.505216547,0
0.0,83.78460857,0.0,0.398702903,0
0.0,28.35143459,0.0,1.559247199,0
0.0,17.67261928,1.0,2.164745747,0
1.0,0.888164206,1.0,2.454289446,0
0.0,41.53886962,0.0,2.220482858,0
0.0,36.02983205,1.0,2.193863413,0
1.0,3.28579123,0.0,0.314898521,0
0.0,39.24935998,0.0,1.241601871,0
0.0,1.759669746,0.0,3.474051877,0
0.0,4.300356013,1.0,1.446208777,0
0.0,6.041496998,0.0,0.793742239,0
0.0,9.601775195,0.0,0.311566656,0
0.0,38.40298796,0.0,1.332110684,0
0.0,4.127864728,1.0,0.772586833,0
0.0,12.65104973,0.0,1.840636793,0
0.0,162.782632,1.0,4.656068993,1
0.0,26.52074746,0.0,0.821124096,0
0.0,15.7340639,1.0,0.243185194,0
0.0,15.95159764,1.0,0.664770946,0
1.0,7.017032259,0.0,1.903408644,0
0.0,7.431226681,0.0,0.254062042,0
0.0,2.226590276,0.0,0.36453709,0
0.0,52.41973436,1.0,0.79803123,0
0.0,2.3396544,0.0,0.948292352,0
0.0,18.15304642,1.0,5.707611845,1
0.0,1.659073596,1.0,0.439387105,0
0.0,0.970522005,1.0,6.474190939,1
0.0,129.6943063,1.0,0.382063625,0
0.0,14.83588306,0.0,0.819150392,0
0.0,71.3264088,1.0,0.914649275,0
0.0,1.72320494,0.0,0.911774563,0
0.0,42.40139059,1.0,1.079962907,0
0.0,1.786413517,1.0,0.455848745,0
1.0,2.789851522,0.0,0.417375588,0
0.0,4.108077815,1.0,0.523859659,0
0.0,6.02776488,0.0,0.386781933,0
0.0,20.64126699,0.0,2.019894887,0
0.0,1.605271431,1.0,2.706829414,0
0.0,80.22340286,1.0,0.872060669,0
0.0,1.416958048,1.0,0.376582332,0
0.0,7.84116712,0.0,0.691986474,0
0.0,7.460234922,1.0,0.526054444,0
0.0,45.36714244,1.0,0.239808272,0
0.0,4.226903836,1.0,0.565118265,0
0.0,5.766089146,1.0,1.528423923,0
1.0,1.776410425,0.0,0.972615582,0
0.0,0.775514686,1.0,0.774752737,0
0.0,5.257089343,1.0,0.170418133,0
0.0,12.95093996,1.0,0.093980844,0
0.0,10.97360445,0.0,0.319574819,0
0.0,5.937790507,1.0,0.212631065,0
0.0,10.44023216,0.0,7.719021027,0
0.0,0.523075459,0.0,0.837069499,0
0.0,22.65074637,1.0,2.061189655,0
0.0,70.26397711,1.0,2.525030996,0
0.0,6.83416182,1.0,1.47980931,0
0.0,12.8832778,0.0,1.286778259,0
0.0,5.103981299,1.0,2.050695193,0
0.0,2.984051662,1.0,1.541652941,0
0.0,3.479135137,1.0,1.609849263,0
0.0,255.25750790400008,0.0,0.934704061,0
0.0,3.077258804,0.0,7.240750156,0
1.0,2.918389338,1.0,0.437314783,0
0.0,14.41549789,1.0,0.217173239,0
0.0,29.78301581,1.0,2.002622077,0
0.0,34.92050905,1.0,0.033667239,0
0.0,6.921855166,1.0,0.55636269,0
0.0,11.85433201,1.0,0.322484572,0
0.0,1.751581089,0.0,4.83476349,1
0.0,6.615175816,1.0,0.748942393,0
0.0,35.39813188,1.0,0.684464645,0
0.0,5.655242401,1.0,1.192656745,0
0.0,26.68829137,0.0,0.827400547,0
1.0,5.030441858,1.0,1.635617727,0
0.0,9.154091264,0.0,2.386136739,0
0.0,1.381367908,0.0,0.442651634,0
0.0,3.764067089,1.0,7.423941216,1
0.0,1.154305638,1.0,1.973657837,0
0.0,4.635166282,0.0,2.094480783,0
1.0,11.1652081,0.0,4.602898343,0
0.0,10.26457525,0.0,5.945737039,0
0.0,6.652313105,1.0,2.023443132,0
0.0,7.325635831,1.0,1.126349876,0
0.0,5.267837729,1.0,0.574074718,0
0.0,23.67548524,1.0,0.152989471,0
0.0,57.46918447,1.0,3.614291469,0
0.0,12.94001881,0.0,0.471749528,0
0.0,12.88087775,1.0,1.652923577,0
0.0,3.51928654,0.0,1.572546622,0
0.0,77.50487558,0.0,1.948510258,0
0.0,14.97047646,0.0,0.250804953,0
0.0,10.82890353,1.0,0.545701762,0
0.0,8.000170012,1.0,1.469577546,0
0.0,6.810096041,0.0,0.172457938,0
0.0,12.0453553,0.0,0.578617539,0
0.0,89.9889218,0.0,0.353567642,0
0.0,11.82839278,0.0,0.545789292,0
0.0,2.190105939,1.0,1.51389973,0
0.0,4.478180124,1.0,0.250345119,0
0.0,1.335928077,1.0,2.321611462,0
0.0,111.4045249,1.0,4.032672735,1
0.0,1.147271909,1.0,0.05856519,0
0.0,4.147310581,0.0,0.47456989,0
0.0,9.720313657,1.0,1.720523731,0
0.0,50.91429891,0.0,0.733685682,0
0.0,1.89794287,1.0,2.274010477,0
1.0,15.88102727,1.0,0.303139502,0
0.0,2.868825023,1.0,0.238815418,0
0.0,2.616635079,0.0,2.344742822,0
0.0,5.694684075,1.0,2.932960322,0
1.0,113.3178591,1.0,0.944976124,0
0.0,6.375754129,1.0,1.355704504,0
0.0,47.88252766,0.0,0.743966602,0
0.0,12.16816361,1.0,0.738369615,0
0.0,7.167947069,1.0,0.027810241,0
1.0,10.8989493,1.0,1.566516028,0
0.0,62.17882579,1.0,0.278378154,0
0.0,1.076880308,1.0,0.748749029,0
0.0,150.8417545,1.0,2.34464903,1
0.0,5.245437181,1.0,7.261769917,1
1.0,6.681027075,1.0,0.935545319,0
0.0,34.80653356,1.0,1.490223378,0
0.0,2.398474762,1.0,13.049504070200001,1
1.0,216.0987854,0.0,3.040664007,0
0.0,5.92603334,1.0,1.015698505,0
0.0,2.242193236,0.0,0.585078589,0
0.0,13.11483392,1.0,2.36149056,0
0.0,8.24672264,0.0,0.485491116,0
0.0,28.70432465,1.0,0.156821397,0
0.0,43.34364476,1.0,0.543553585,0
0.0,25.7078467,1.0,0.891394415,0
0.0,17.92972135,1.0,4.932519672,1
0.0,5.017992951,0.0,1.050719133,0
0.0,25.51164401,1.0,0.445494799,0
0.0,15.13671045,1.0,1.958710514,0
0.0,11.20062661,1.0,5.291198892,1
1.0,22.42681041,1.0,1.086848555,0
0.0,2.507283044,1.0,7.147329114,1
0.0,100.7562662,0.0,0.434324629,0
0.0,44.92915509,0.0,0.172173811,0
0.0,4.167531733,1.0,0.59863181,0
0.0,19.57784802,1.0,2.978287953,0
0.0,2.566577491,0.0,0.30296704,0
0.0,14.08126308,0.0,0.128865837,0
0.0,13.8716091,0.0,2.497826343,0
0.0,6.850027455,1.0,0.50769491,0
0.0,129.7885476,0.0,1.170207541,0
0.0,0.314969878,0.0,1.728876988,0
0.0,66.57006399,0.0,1.072567731,0
1.0,4.879861246,1.0,2.011238362,0
0.0,11.56235595,0.0,3.235551977,0
0.0,2.399400285,0.0,2.137843303,0
0.0,0.93566492,0.0,1.138220673,0
0.0,11.27788752,1.0,0.073193712,0
0.0,1.117153487,1.0,6.565611512,1
0.0,3.438482374,1.0,0.069347987,0
0.0,8.884215646,1.0,0.603697757,0
0.0,50.15779113,0.0,1.019622985,0
0.0,0.333431029,1.0,12.45184349,1
0.0,19.3630174,1.0,3.357479433,0
1.0,5.040783093,0.0,1.587715171,0
0.0,39.73819897,1.0,0.327879945,0
0.0,4.774924825,0.0,0.118795139,0
0.0,10.98592842,0.0,1.175172785,0
0.0,5.558481129,1.0,1.172286995,0
0.0,6.560670043,1.0,1.256001799,0
0.0,18.64759874,1.0,2.534592832,0
0.0,3.136294614,1.0,1.676462205,0
0.0,93.5934927,1.0,2.998433767,0
0.0,1.556926434,1.0,2.372255081,0
0.0,15.9916666,0.0,0.75821396,0
0.0,79.953636,0.0,8.507745182,0
0.0,18.90077776,1.0,0.245737683,0
0.0,82.29735742,1.0,5.756467051,1
0.0,5.154366556,0.0,1.621807662,0
0.0,12.52780508,1.0,0.744564775,0
0.0,126.6099675,0.0,1.60125902,0
0.0,10.63905021,1.0,2.217715182,0
0.0,0.566225863,1.0,0.265163529,0
0.0,0.765987051,1.0,0.969255605,0
0.0,13.2096288,1.0,0.448152421,0
0.0,28.52707352,0.0,0.99723003,0
0.0,24.90718733,1.0,2.308847212,0
0.0,14.67561679,0.0,0.224835209,0
0.0,4.636441737,1.0,0.532894624,0
0.0,5.65945426,1.0,2.650738882,0
0.0,4.911610707,1.0,2.066004357,0
1.0,6.221152521,1.0,0.266838932,0
0.0,150.3950358,1.0,2.207198812,1
1.0,11.74735265,0.0,1.956978232,0
0.0,6.446946505,0.0,3.23697184,0
0.0,2.651546851,1.0,0.705852732,0
1.0,14.24433826,0.0,0.136827471,0
1.0,0.609413473,1.0,0.87025758,0
0.0,192.2182426,0.0,0.648362241,0
0.0,0.1472222,1.0,0.835434221,0
0.0,13.90564367,1.0,2.840069353,0
0.0,3.85886129,1.0,1.501510836,0
1.0,69.70373667,1.0,4.596192844,0
0.0,2.533701957,0.0,0.99132598,0
0.0,43.10872929,0.0,1.42886605,0
0.0,1.441554531,1.0,0.64357486,0
1.0,3.752360483,1.0,2.385756739,0
0.0,49.02043853,0.0,0.42623221,0
0.0,5.976499978,1.0,2.973446207,0
0.0,1.129118299,1.0,9.212214994,1
0.0,4.358334775,1.0,0.207738012,0
0.0,12.07029651,1.0,1.253241778,0
0.0,9.901474973,1.0,1.606392367,0
0.0,5.395063103,1.0,2.049918854,0
0.0,5.695929289,1.0,1.173501677,0
0.0,49.33589622,0.0,0.601042177,0
0.0,36.47413554,1.0,0.83728603,0
0.0,1.866900609,1.0,0.462692845,0
0.0,0.937493616,0.0,0.302276406,0
0.0,45.86376471,0.0,2.225203618,0
0.0,4.207875882,1.0,0.563087717,0
0.0,0.813882764,1.0,1.43178297,0
0.0,0.703486904,1.0,1.719142735,0
0.0,28.92180324,0.0,2.039422192,0
0.0,8.544474558,1.0,1.439286956,0
0.0,51.19983021,1.0,1.766888767,0
0.0,13.94359219,1.0,2.096515077,0
0.0,5.852821468,1.0,4.716620722,1
1.0,86.91900946,0.0,0.26666458,0
0.0,7.704250507,1.0,1.168689349,0
0.0,28.89913835,1.0,0.692845472,0
0.0,13.95352352,1.0,6.390291037,1
0.0,1.669298362,0.0,1.380974518,0
0.0,141.6036321,1.0,0.436983149,0
0.0,4.757032594,1.0,0.611933997,0
0.0,45.75678342,1.0,0.217142021,0
0.0,202.1385867,0.0,0.140622312,0
0.0,52.58572032,1.0,7.273792758,1
0.0,0.541713916,1.0,1.270638919,0
0.0,0.862248087,1.0,2.46999102,0
0.0,25.88721813,0.0,2.828847209,0
0.0,3.516461944,1.0,0.518465487,0
0.0,1.505780698,1.0,1.584840949,0
0.0,2.629026318,0.0,0.717311939,0
0.0,6.401978143,0.0,0.727278371,0
0.0,36.64648169,0.0,0.922675294,0
0.0,21.9255138,1.0,2.491045459,0
0.0,35.32977555,0.0,0.455699141,0
0.0,1.457775197,1.0,4.23063899,1
0.0,1.738551805,0.0,0.906793751,0
0.0,34.6917351,1.0,2.87865388,0
0.0,19.48070155,1.0,0.359281113,0
1.0,13.15671184,0.0,1.467795385,0
0.0,7.613438012,1.0,1.135998249,0
0.0,14.86153295,0.0,3.028257061,0
0.0,13.61113473,0.0,0.699273357,0
0.0,8.771315359,1.0,1.936955988,0
0.0,0.936490164,0.0,0.717732853,0
0.0,35.71607411,1.0,0.350627825,0
0.0,27.60473156,1.0,0.853623706,0
0.0,29.12855982,1.0,3.305403666,0
0.0,139.5106226,1.0,0.588226857,1
0.0,1.540115409,1.0,1.517144379,0
0.0,44.71246552,1.0,0.415515966,0
0.0,16.20653044,1.0,1.446961322,0
0.0,3.633475003,0.0,1.28018333,0
0.0,5.055449725,1.0,1.758366211,0
1.0,9.94259663,1.0,1.168270491,0
0.0,113.2527273,1.0,1.931551845,0
0.0,36.18378759,0.0,3.461854429,0
0.0,33.05576751,0.0,0.395631788,0
0.0,91.53358881,1.0,4.074593675,1
0.0,12.57551796,1.0,3.493521972,0
0.0,0.778777278,1.0,0.993135656,0
0.0,1.417056851,1.0,0.069977022,0
0.0,23.09509396,1.0,1.895413124,0
0.0,10.0669064,1.0,0.91994393,0
0.0,18.98805242,1.0,2.211767175,0
0.0,10.2094927,1.0,0.33954072,0
0.0,19.82561745,1.0,8.737503796,1
1.0,60.61405252,1.0,0.692170079,0
0.0,17.86658444,1.0,0.51596466,0
1.0,7.161130982,1.0,1.912260013,0
0.0,4.965997304,1.0,4.55785091,1
0.0,11.49601868,1.0,0.565485294,0
0.0,5.158709857,1.0,0.526269883,0
0.0,6.005743198,0.0,0.560325816,0
0.0,40.40450564,0.0,0.201098727,0
0.0,5.153749845,1.0,1.070088166,0
0.0,75.77247269,0.0,0.555966322,0
0.0,8.298424924,1.0,3.063813233,0
0.0,14.55235196,1.0,0.433107891,0
0.0,3.511458553,0.0,0.149139313,0
0.0,10.50711819,0.0,0.570640257,0
0.0,8.900962071,1.0,1.646232755,0
0.0,18.66272804,0.0,0.660631914,0
0.0,17.01881629,1.0,0.492830587,0
0.0,0.61279596,1.0,7.357890116,1
0.0,4.113109302,1.0,3.078437223,0
0.0,8.041462878,1.0,1.866034147,0
0.0,11.77357935,1.0,0.21474818,0
0.0,20.4305179,1.0,0.219459592,0
0.0,0.799820864,0.0,3.139424764,0
1.0,7.977773277,0.0,1.616908011,0
0.0,14.32326368,1.0,0.425830894,0
0.0,10.39630096,1.0,1.920190372,0
0.0,9.131093574,1.0,1.604733485,0
1.0,3.881571509,1.0,2.60807488,0
0.0,39.13072007,1.0,0.979488479,0
0.0,42.97512774,1.0,12.32070022,1
0.0,1.828136609,0.0,0.985693848,0
0.0,14.22087763,1.0,0.798449318,0
0.0,18.78942824,1.0,0.792371585,0
0.0,4.554986443,1.0,2.280145209,0
0.0,2.863243685,0.0,0.927308746,0
0.0,15.5123097,1.0,4.138475953,1
1.0,15.46799019,1.0,0.600701694,0
0.0,40.27275883,0.0,1.673211068,0
0.0,82.46980692,1.0,1.93544874,0
0.0,1.105307894,0.0,0.651890629,0
1.0,2.282551882,0.0,1.013117801,0
0.0,3.257665172,1.0,1.005985937,1
0.0,15.23518255,0.0,1.092216572,0
0.0,186.6013644,0.0,0.350061191,0
0.0,1.33045491,1.0,0.281042045,0
0.0,18.44662032,0.0,0.810954291,0
0.0,9.456020417,0.0,0.892491351,0
0.0,7.828623103,0.0,6.787909723,0
0.0,10.03810489,1.0,0.259504269,0
0.0,41.05114682,1.0,0.666244838,0
0.0,86.92659298,0.0,0.779607321,0
1.0,5.578697599,0.0,0.460511886,0
0.0,2.04318033,0.0,2.17893868,0
0.0,5.47625599,1.0,4.57359173,1
0.0,49.40249474,0.0,0.976638356,0
0.0,5.219131585,1.0,0.171612886,0
0.0,1.889785638,0.0,2.615112168,0
0.0,7.625378841,0.0,0.545327737,0
0.0,255.25750790400008,1.0,1.91089729,1
0.0,15.81981472,0.0,0.111914681,0
0.0,2.269366028,0.0,0.473269045,0
0.0,18.38849055,0.0,2.704918106,0
0.0,6.082539334,1.0,1.314779513,0
0.0,3.425809993,0.0,1.330598713,0
1.0,8.092085566,1.0,1.464525457,0
1.0,76.9910749,0.0,1.745959361,0
0.0,2.311501612,1.0,3.494176404,0
0.0,10.94303281,0.0,1.549376897,0
0.0,19.66289852,1.0,8.952122176,1
0.0,140.1569137,0.0,0.845539059,0
0.0,185.9587689,0.0,1.754543061,0
0.0,4.573210972,1.0,0.868048446,0
0.0,8.669927485,1.0,0.832334267,0
0.0,3.372051863,0.0,1.104048948,0
0.0,5.242404569,1.0,0.148075989,0
0.0,1.474181217,0.0,1.955582657,0
0.0,34.85323443,0.0,2.501999635,0
0.0,8.774453834,1.0,0.482136424,0
1.0,2.82356613,0.0,3.192984846,0
1.0,9.515276006,1.0,2.6303624,0
0.0,2.211272593,0.0,4.322553625,0
0.0,21.79045537,1.0,0.508938868,0
0.0,11.91121743,1.0,2.439937123,0
0.0,2.180652513,1.0,2.887019662,0
0.0,22.91985749,1.0,0.267501093,0
0.0,21.84694363,1.0,2.016148101,0
0.0,9.228685406,0.0,1.999885463,0
0.0,5.601993892,1.0,0.49555347,0
0.0,17.3186119,1.0,0.49264961,0
0.0,53.18971831,0.0,0.630914868,0
0.0,55.87722804,0.0,1.200588547,0
0.0,4.450971799,1.0,6.689200653,1
0.0,15.85183605,0.0,1.347937886,0
1.0,138.0915315,1.0,0.78560429,0
0.0,0.782436389,1.0,2.118945645,0
0.0,6.661589141,0.0,0.287905677,0
0.0,1.501334528,0.0,0.533988843,0
0.0,11.81853706,0.0,1.620156148,0
0.0,255.25750790400008,1.0,0.267139952,1
0.0,3.891986983,1.0,0.699061348,0
0.0,4.36220844,1.0,0.957361283,0
0.0,1.952870922,1.0,1.090011188,0
0.0,3.419455294,1.0,0.790482742,0
1.0,3.458616279,1.0,0.863330631,0
0.0,3.376359546,1.0,0.767406452,0
0.0,6.957274882,0.0,0.528596405,0
1.0,10.02841015,0.0,0.391062898,0
0.0,3.354523749,1.0,0.192308473,0
1.0,10.86949557,1.0,4.761039145,0
0.0,21.98481817,0.0,0.047875684,0
0.0,33.56069223,1.0,0.329471816,0
0.0,92.71936279,0.0,1.125190382,0
0.0,36.66141666,1.0,0.353967226,0
0.0,1.872909257,0.0,0.58109721,0
0.0,68.65481127,1.0,3.695676894,0
1.0,5.395396078,0.0,1.559644875,0
0.0,9.239966127,0.0,0.106436944,0
0.0,0.955753965,1.0,2.488999513,0
0.0,2.286913008,1.0,0.088250922,0
0.0,45.96816857,1.0,2.463674181,0
0.0,23.11099195,1.0,4.154937381,1
0.0,21.46765857,0.0,1.271302407,0
0.0,33.55476209,1.0,0.251186886,0
0.0,52.21100222,0.0,4.132587419,0
0.0,1.214441197,1.0,0.699318528,0
0.0,14.37756824,0.0,0.250569201,0
0.0,28.64035173,0.0,1.721985963,0
0.0,2.679895577,0.0,5.12168571,0
0.0,5.874099487,1.0,0.625389598,0
0.0,3.026416173,0.0,1.036713678,0
0.0,13.90641023,0.0,1.332452125,0
0.0,2.755749886,1.0,4.320017763,1
0.0,2.555022894,1.0,0.585680351,0
0.0,3.770235983,1.0,0.635119245,0
0.0,8.426709261,0.0,0.877011202,0
0.0,9.142105048,1.0,0.676641034,0
0.0,5.877793979,0.0,2.767898122,0
0.0,27.69733844,1.0,0.406853712,0
0.0,28.96538369,1.0,0.863222313,0
0.0,44.38980305,1.0,1.032695635,0
0.0,28.6587309,0.0,0.989929762,0
0.0,9.785149082,1.0,1.351809571,0
0.0,16.43490153,1.0,0.803221885,0
0.0,11.35977558,1.0,0.238409689,0
0.0,4.159786076,1.0,1.52537609,0
0.0,2.232597433,1.0,5.332734266,1
0.0,25.04682208,1.0,4.717566651,1
0.0,4.969958795,0.0,1.307425067,0
0.0,19.01856218,1.0,1.361702086,0
0.0,30.16833708,0.0,2.306389137,0
0.0,2.411545397,1.0,0.585718788,0
0.0,3.0576765,1.0,0.80453362,0
0.0,19.37240557,0.0,0.361709191,0
0.0,39.12368788,1.0,0.758822942,0
0.0,3.375438852,0.0,0.711247259,0
1.0,0.509878039,1.0,3.039514251,0
0.0,3.865695421,0.0,0.159549249,0
0.0,16.98170186,0.0,4.767421464,0
0.0,10.68308857,0.0,0.960147551,0
0.0,4.634471955,0.0,2.85626001,0
0.0,24.54691888,0.0,0.108388006,0
0.0,15.32505512,0.0,0.79355923,0
0.0,6.70300111,1.0,4.894456658,1
0.0,15.37910288,0.0,0.415942326,0
0.0,3.826928546,0.0,1.511655636,0
0.0,0.325617532,1.0,3.501167853,0
0.0,23.98627713,1.0,0.289069104,0
0.0,55.52448278,1.0,0.587179782,0
0.0,28.63408246,0.0,0.491480683,0
0.0,24.86008749,1.0,1.345239194,0
0.0,13.05303661,1.0,2.208069264,0
0.0,3.2867597,1.0,0.560268767,0
0.0,7.649577184,1.0,1.799687666,0
0.0,23.95281538,0.0,0.169376729,0
0.0,1.260965386,1.0,0.276928304,0
0.0,37.79102107,1.0,0.695520612,0
0.0,13.17212878,0.0,1.126374914,0
0.0,8.64136867,1.0,7.710998635,1
0.0,7.560707165,1.0,2.843152276,0
0.0,21.32282357,0.0,1.670130205,0
0.0,5.275262228,0.0,2.86579635,0
0.0,12.94499129,0.0,1.69600816,0
0.0,5.017958063,1.0,1.37679658,0
0.0,2.993160391,1.0,0.561440665,0
0.0,1.210923916,1.0,0.175766794,0
1.0,0.729993735,0.0,0.232851906,0
0.0,12.90410069,1.0,13.049504070200001,1
1.0,3.161018416,1.0,1.564445497,0
0.0,2.418905912,0.0,3.137768571,0
0.0,13.80981929,1.0,0.160156545,0
0.0,8.795262845,1.0,2.134166388,0
0.0,5.008483587,1.0,8.458424954,1
0.0,2.557744496,1.0,0.077945103,0
0.0,9.29343253,1.0,0.862202266,0
0.0,5.543612908,1.0,0.985555643,0
0.0,2.159399085,1.0,1.678032209,0
0.0,20.37480945,0.0,0.6074099,0
0.0,0.122536253,1.0,1.222994122,0
0.0,64.41397085,1.0,0.483001149,0
0.0,33.12074281,1.0,1.942693997,0
0.0,1.062287444,0.0,3.472718957,0
0.0,9.154502495,0.0,0.109430838,0
1.0,2.795959885,0.0,1.169665753,0
0.0,21.24736406,0.0,0.353668366,0
0.0,43.12048132,0.0,0.749939539,0
0.0,10.91370433,1.0,1.288041881,0
1.0,10.27059236,1.0,4.554465948,0
0.0,71.64860562,1.0,0.461207003,0
0.0,36.29008665,1.0,1.03130007,0
0.0,2.68202383,1.0,0.198379839,0
0.0,10.4070664,1.0,1.779350288,0
1.0,0.475604027,1.0,1.809656362,0
0.0,255.25750790400008,0.0,1.230392255,0
0.0,21.80258936,0.0,2.072656439,0
0.0,4.406629075,1.0,0.695008756,0
1.0,6.401215586,0.0,2.069890188,0
0.0,4.255096423,1.0,0.801108002,0
0.0,2.914233816,1.0,2.108617077,0
0.0,16.23799693,0.0,0.730423007,0
0.0,97.3758618,0.0,2.1617127,0
1.0,70.3637984,1.0,10.51018382,0
0.0,3.446452317,0.0,0.720952235,0
0.0,17.64963935,1.0,1.226220097,0
0.0,3.108882245,1.0,0.493387439,0
0.0,2.669912457,1.0,0.686148882,0
0.0,0.354669733,1.0,13.049504070200001,1
0.0,1.622518104,1.0,5.108380291,1
0.0,3.558798819,1.0,2.299033059,0
0.0,8.471710431,1.0,0.458798399,0
0.0,8.358289436,1.0,1.281058263,0
0.0,4.085510693,0.0,0.221544415,0
0.0,119.1613183,1.0,6.760974549,1
